"name","title","date","s","work"
"Maurice Ordonneau","Les Boulinard","1891","http://data.bnf.fr/ark:/12148/cb12761576r","http://data.bnf.fr/temp-work/6a21af716f01ad5762bc1aec2755d742/#about"
"Albert Arnaud","Conférences faites au laboratoire de M. Friedel","1889","http://data.bnf.fr/ark:/12148/cb13065170g","http://data.bnf.fr/temp-work/d10a1b404f881e4183c9fe326c9a97f4/#about"
"René Daveluy","La lutte pour l'empire de la mer, exposé et critique","1906","http://data.bnf.fr/ark:/12148/cb122215224","http://data.bnf.fr/temp-work/4efc5b62fe5b4c5c66e7528db2024c22/#about"
"Charles Bernardin","60 Champignons comestibles","1904","http://data.bnf.fr/ark:/12148/cb122109819","http://data.bnf.fr/temp-work/bab8499d93c0e4390d691b93a45f025f/#about"
"Maurice Ordonneau","La Princesse Colombine, opéra-comique en 3 actes","1887","http://data.bnf.fr/ark:/12148/cb12761576r","http://data.bnf.fr/temp-work/032e9a2cc0169af535c44403398476ac/#about"
"Charles Bernardin","Fête solst @ de la R @ L @ La Prud @ amitié, Or @ de Lons-le-Saunier, le 10 mai 1931. Deux discours en faveur de la paix","1932","http://data.bnf.fr/ark:/12148/cb122109819","http://data.bnf.fr/temp-work/06c48a926a65d5610f420cbbf06715a1/#about"
"René Daveluy","Les Leçons de la guerre russo-japonaise : la lutte pour l'empire de la mer, exposé et critique","1906","http://data.bnf.fr/ark:/12148/cb122215224","http://data.bnf.fr/temp-work/16c624b79f4b8972c28d3ddf2ef6aa6c/#about"
"René Daveluy","Étude sur le combat naval","1902","http://data.bnf.fr/ark:/12148/cb122215224","http://data.bnf.fr/temp-work/9e3de477b6727f7aa71bec1fa41116c3/#about"
"René Daveluy","L'Action maritime pendant la guerre anti-germanique","1920","http://data.bnf.fr/ark:/12148/cb122215224","http://data.bnf.fr/temp-work/b5f1db2303ecd933dc913cfbb7427bd0/#about"
"Charles Bernardin","Guide pratique pour la recherche de soixante champignons comestibles","1903","http://data.bnf.fr/ark:/12148/cb122109819","http://data.bnf.fr/temp-work/f1da94f23ccfbaf40280031fafe91193/#about"
"Auguste Béhal","Sur la Stéréochimie de l'azote","1896","http://data.bnf.fr/ark:/12148/cb12234987r","http://data.bnf.fr/temp-work/4745e2670c993c45a924997caec99828/#about"
"Marcel Roubault","Inauguration des nouveaux locaux et des nouveaux laboratoires de l'École nationale supérieure de géologie appliquée et de prospection minière, sous la présidence de M. André Marie,... Nancy, 18 mai 1953","1953","http://data.bnf.fr/ark:/12148/cb123142867","http://data.bnf.fr/temp-work/4b8b831d2081187a80989056427de181/#about"
"Jacques Hadamard","Henri Poincaré, l'oeuvre scientifique, l'oeuvre philosophique","1914","http://data.bnf.fr/ark:/12148/cb11906660t","http://data.bnf.fr/temp-work/003f353ae1ae1b591810fef2715c9b1d/#about"
"Jacques Hadamard","L'Origine, l'esprit et le rôle de la science moderne","1953","http://data.bnf.fr/ark:/12148/cb11906660t","http://data.bnf.fr/temp-work/371115fea6d6586dabe51c2e37377d10/#about"
"Jacques Hadamard","Mémoire sur le problème d'analyse relatif à l'équilibre des plaques élastiques encastrées","1908","http://data.bnf.fr/ark:/12148/cb11906660t","http://data.bnf.fr/temp-work/fc76543ba80ca4f1197bcb256614be82/#about"
"Gustave Cohen","Rabelais et la légende de saint Martin","1910","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/0e43df9b0c13015a5cd1967d0816bd3c/#about"
"Gustave Cohen","L'Art du moyen âge, arts plastiques, art littéraire et la civilisation française","1935","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/0fffa5d8015b017ff2675e03540e37bf/#about"
"Gustave Cohen","La Littérature française et ses caractères nationaux et universels","1943","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/1009743fe22b5376c993b010e64ef59a/#about"
"Gustave Cohen","La Cléopâtre captive de Jodelle","1911","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/13db24719651bacd5fadd98b205561c0/#about"
"Gustave Cohen","Le Livre de conduite du régisseur et le compte des dépenses pour le Mystère de la Passion, joué à Mons en 1501","1925","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/295d907861b55fd2bcbba24c3c27c3e0/#about"
"Gustave Cohen","La Comédie latine en France au XIIe siècle","1928","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/2b9ec2cc7c1759e541f466fb863a6458/#about"
"Gustave Cohen","Lettres aux Américains","1942","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/490bd3f346a0e6653da4125c6972ac7a/#about"
"Gustave Cohen","Épopée byzantine et épopée française","1943","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/67875655afa9f3df05b24c949066bcfe/#about"
"Gustave Cohen","Les Relations littéraires de la France et de la Hollande","1925","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/74fbaf91986771d43d83b33ba1b0d8c6/#about"
"Gustave Cohen","Le Costume dans le théâtre religieux du moyen âge","1903","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/80d8fb1608e850cae2d0cb9989bdcf6e/#about"
"Gustave Cohen","Résurrection du drame médiéval","1947","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/81a4b692f7997ec3fec4383c7858b0e1/#about"
"Gustave Cohen","Le Conflit de l'homme et du destin dans le théâtre de Maeterlinck","1912","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/840dff5e4f0dd6c73e16950bcd481022/#about"
"Gustave Cohen","La Poésie morale et satirique au Moyen Age","1937","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/8e03539087ea3417865b022ed078ed8f/#about"
"Paul Valéry","Deuxième congrès international d'esthétique et de science de l'art, Paris, 1937","1937","http://data.bnf.fr/ark:/12148/cb119274707","http://data.bnf.fr/temp-work/1e9389f4f5874318837d67d0bbf2fec0/#about"
"Gustave Cohen","Le Voir Dit' de Guillaume de Machaut, vers 1365","1947","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/2189184e48717c5bbd6d2b5a60d8f96d/#about"
"Gustave Cohen","Le Théâtre en France au moyen âge, catalogue-guide illustré","1937","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/281f0f946e4e234c8b34c97da03bc39d/#about"
"Gustave Cohen","Le Plus ancien document du théâtre liégeois. Mystères et Moralités du Manuscrit 617 de Chantilly","1932","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/492e4ba41dcd8bf3b67b47522e51de36/#about"
"Gustave Cohen","Une grande représentation théâtrale en juillet 1501","1929","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/4df56c93d3168cd97b293aab51a1541e/#about"
"Gustave Cohen","Le Théâtre français en Belgique au Moyen Age","1952","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/678bd559ba149a78c298b96e75bd0a38/#about"
"Gustave Cohen","Le roman en prose au XIIIe siècle","1935","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/75dc3583e6ceb7df44adf2a78145bba3/#about"
"Gustave Cohen","Le Séjour de Saint-Evremond en Hollande, et l'entrée de Spinoza dans le champ de la pensée française","1926","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/7f3542a0d31ff35f25d45845aba0df88/#about"
"Gustave Cohen","Survivances modernes de la Mesnie Hellequin","1948","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/a9ee08438a46df549a17b73aebd7f6d6/#about"
"Gustave Cohen","Le Théâtre à Huy au 15e siècle","1922","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/ab9f2c24db33bb323b5958d124366bfc/#about"
"Gustave Cohen","Le Roman de Renart","1937","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/bb027de1530f7d35e187197f5fcafd25/#about"
"Gustave Cohen","Le vocabulaire de la scénologie médiévale","1956","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/ccfc5d558325464ee3657ad87d7877d0/#about"
"Gustave Cohen","Rabelais et le théâtre","1911","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/d9f798c5b8d9437899e19b69385e5727/#about"
"Gustave Cohen","Lettres chrétiennes au Moyen âge","1957","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/fb1bdd10a9407ee56d603060b958e64a/#about"
"Gustave Cohen","Anthologie du drame liturgique en France au Moyen âge","1955","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/12574506dfd447745c80cf17e20bbe89/#about"
"Gustave Cohen","Le Séjour de Gustave Cohen au Portugal","1941","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/1659bcfd05925b545faf340bb4bbff8e/#about"
"Paul Valéry","Serge Lifar à l'Opéra","1943","http://data.bnf.fr/ark:/12148/cb119274707","http://data.bnf.fr/temp-work/22fa698635ed8482b98f7825b9c5583b/#about"
"Gustave Cohen","Le Théâtre comique au Moyen âge","1941","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/30f62daf643982daa111be23ae987b11/#about"
"Gustave Cohen","Le Livre du régisseur pour le Mystère de la Passion","1923","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/3a3e582c30828a2f487040cc7b911635/#about"
"Gustave Cohen","La Scène des pèlerins d'Emmaüs, contribution à l'étude des origines du théâtre comique","1909","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/484eee91cc44a17f76da0621f8a6259e/#about"
"Gustave Cohen","Le problème des origines arabes de la poésie provençale médiévale","1947","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/645284cf42ae3f0ae02bb624ba79417f/#about"
"Gustave Cohen","Le Thème de l'aveugle et du paralytique dans la littérature française","1913","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/68b1909a348da86605b8912dc6b41cdc/#about"
"Gustave Cohen","Littérature française du Moyen-âge","1951","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/93b5ea370e7ececdcf479d5543e69660/#about"
"Gustave Cohen","Un terme de scénologie médiévale et moderne, ...chape d'Hellequin, manteau d'Arlequin","1949","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/aba97e827518867cf4f394e4f0955d12/#about"
"Gustave Cohen","Bocage, Ronsard","1936","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/b2216c38ce0a430f1b800b9089cc774a/#about"
"Gustave Cohen","Un terme de scénologie médiévale : 'lieu' ou 'mansion' ?","245","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/c110adbc992bd7a654462531276315ae/#about"
"Gustave Cohen","La Renaissance du théâtre breton et l'oeuvre de l'abbé Le Bayon","1911","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/c21642257a70a6a0b2e0f1187eacead1/#about"
"Gustave Cohen","Histoire de la mise en scène dans le théâtre religieux français du Moyen-Age","1906","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/c30b9bb02a3377bae400bb04b3b375eb/#about"
"Gustave Cohen","La Renaissance du Bacchu-Ber ou Danse des Epées à Pont-de-Cervières","1936","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/c60d162ede0c39c5d587820703654539/#about"
"Gustave Cohen","Les Types populaires de la littérature française","1928","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/c7fa041ebf6ee1ab4f31aa1be076712a/#about"
"Gustave Cohen","Tableau de la littérature française médiévale, idées et sensibilités","1950","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/ce25c538501355c5d9a7b154690d485b/#about"
"Gustave Cohen","Le théâtre en France au Moyen-Age","1931","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/e5ea58b0846691f9c2c69000c29680e1/#about"
"Gustave Cohen","Rabelais et Marnix de Sainte-Aldegonde","1908","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/e614f60dc8e03096311cb59bbadb2bd5/#about"
"Gustave Cohen","Une curieuse et vieille coutume folklorique, 'La couvade', la femme accouche et l'homme se couche","1949","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/fa43985ea22e5dc22cbb28835d9d0c3d/#about"
"Léon Guignard","Institut de France. Académie des sciences. Notice sur la vie et les travaux de Edouard Bornet","1912","http://data.bnf.fr/ark:/12148/cb12459434r","http://data.bnf.fr/temp-work/8b7868dd342e68d22d51fe96bfb5899b/#about"
"Pierre Pruvost","Sur une forme particulière d'épithéliomas des grosses bronches, les ""épistomes"" bronchiques","1941","http://data.bnf.fr/ark:/12148/cb13065042z","http://data.bnf.fr/temp-work/f10ac655cae28aa34959e50689f56040/#about"
"Gustave Cohen","Paris toujours","1954","http://data.bnf.fr/ark:/12148/cb11897185q","http://data.bnf.fr/temp-work/36adc6c7d2d72f5a5bfa4c2f803b354a/#about"
"Marcel Roubault","Lorraine et Vosges septentrionales","1950","http://data.bnf.fr/ark:/12148/cb123142867","http://data.bnf.fr/temp-work/d5b5b934a4b56f24b76c1f16ace8aecd/#about"
"Auguste Béhal","Hommage à Léon Guignard (26 juin 1933)","1934","http://data.bnf.fr/ark:/12148/cb12234987r","http://data.bnf.fr/temp-work/213672cede921b22a8404407a31ac5b8/#about"
"Pierre Pruvost","Diagnostic radiologique de certains pneumothorax partiels masqués par une lame de tissu pulmonaire","1932","http://data.bnf.fr/ark:/12148/cb13065042z","http://data.bnf.fr/temp-work/c284b870755588fd8fd249ba69edc4ac/#about"
"Pierre Pruvost","Phrénicectomie suivie d'un effet brutal avec pseudo-vomique","1934","http://data.bnf.fr/ark:/12148/cb13065042z","http://data.bnf.fr/temp-work/f21cd1598fa8f88794aec069fd52dadf/#about"
"André Doderet","Sérénade sanglante","1944","http://data.bnf.fr/ark:/12148/cb12728673v","http://data.bnf.fr/temp-work/09178e760fd1d3f20a32ba028f3ff066/#about"
"Léon Lafage","Les abeilles mortes","1921","http://data.bnf.fr/ark:/12148/cb12730810s","http://data.bnf.fr/temp-work/82d8d36e23edf2068a2a1b3c18c6ccbb/#about"
"Léon Lafage","Bottier-Lampaigne","1926","http://data.bnf.fr/ark:/12148/cb12730810s","http://data.bnf.fr/temp-work/98f3329092b1e6939b17fdedf3250892/#about"
"André Doderet","A Civita-Vecchia, dans la bibliothèque de Stendhal (documents inédits)","1933","http://data.bnf.fr/ark:/12148/cb12728673v","http://data.bnf.fr/temp-work/9ab50d35ce7cdca012909563e34dfc4c/#about"
"Léon Lafage","Le Fifre de buis","1931","http://data.bnf.fr/ark:/12148/cb12730810s","http://data.bnf.fr/temp-work/bd4f2f67865a6c83d0ad55d7c136c6c2/#about"
"Dieudonné Costes","Paris-New-York","1930","http://data.bnf.fr/ark:/12148/cb12149392x","http://data.bnf.fr/temp-work/cfde451a49c600321b92ef46bd1687e0/#about"
"René Groos","Les étapes du socialisme","1920","http://data.bnf.fr/ark:/12148/cb126106548","http://data.bnf.fr/temp-work/d05c57edff5b88c32cc11893ef86a235/#about"
"Georges Blondel","La Ville de Berlin et son développement économique et commercial","1895","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/101862d8fa4df2de643fcdecc2c832c3/#about"
"Georges Blondel","Les Confessions d'un socialiste désabusé","1900","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/216a45246bf50cb8c50bf726640c8137/#about"
"Georges Blondel","Le Drame de la passion à Oberammergau","1900","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/891b8719623bff006f8742d485c3852a/#about"
"Georges Blondel","Les Mécomptes de la paix et le Péril allemand","1922","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/9440d1e8cab06b9a80af499f54e4b5ed/#about"
"Georges Blondel","Mémoire sur la conférence agraire de Berlin","1895","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/bcce43e803ad469da7ca96381d8c3c2a/#about"
"Georges Blondel","Le Problème de la natalité et les espérances de l'Allemagne. Conférence faite le... 25 septembre 1920... à l'occasion du 2e congrès national de la natalité","1920","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/c129306b648145eb63c8e0ade8b5d372/#about"
"Auguste Béhal","Jubilé de M. Paterno di Sessa, associé étranger de l'Académie. Discours prononcés","1923","http://data.bnf.fr/ark:/12148/cb12234987r","http://data.bnf.fr/temp-work/98ac509bbec8736530df5514f2a331b9/#about"
"Auguste Béhal","Discours prononcé au banquet de clôture du neuvième congrès international de chimie pure et appliquée à Madrid, le mercredi 11 avril 1934","1934","http://data.bnf.fr/ark:/12148/cb12234987r","http://data.bnf.fr/temp-work/fe9032186fb90ea39b3e3a851f9e1491/#about"
"Georges Blondel","La Nouvelle Législation allemande relative aux successions et au développement de la natalité","1938","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/0ca75b0fa2853ddacbba503684c40ae9/#about"
"Georges Blondel","La situation politique et sociale de l'Empire allemand","1897","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/150004e21d2c546fd7b8e39d386a48b0/#about"
"Georges Blondel","Tempête sur l'Europe","1937","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/15f923643a60b677bbb4f76c4837cb7c/#about"
"Georges Blondel","La France et le marché du monde","1901","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/1b6992aee3f4e743a062ae846624c7ca/#about"
"Georges Blondel","Syndicat des fabricants de Roubaix-Tourcoing. Réunion du 9 novembre 1901. Conférence de M. Georges Blondel,... sur la situation comparée de l'industrie lainière en France et à l'étranger","1902","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/250173933cf05baa6e2ca664a550cc69/#about"
"Georges Blondel","Les Transformations sociales de l'Allemagne contemporaine","1898","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/3bab19b838206248de663a9a632f1740/#about"
"Georges Blondel","La Revanche économique","1915","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/5fd016c8386c42cc32a9d7af46f51027/#about"
"Georges Blondel","La guerre européenne & la doctrine pangermaniste","1915","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/8cb8a01429090d11dba6c6678d391190/#about"
"Georges Blondel","Les Transformations économiques de l'Allemagne contemporaine","1899","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/c7e63587d6b18ce0f3a85d388dd7390c/#about"
"Georges Blondel","Étude comparée sur le développement constitutionnel de la France et de l'Allemagne","1891","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/d984f02880d11875aa0a1fb563de0298/#about"
"Georges Blondel","L'Organisation économique de l'Allemagne","1917","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/e1c35cbf57abd16f0337f371d8d73dbf/#about"
"Georges Blondel","Les Embarras actuels de l'Allemagne (Conférence faite à la Société de géographie de Saint-Quentin)","1914","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/f15d0e327606a495bed2ff6683bc29a9/#about"
"Georges Blondel","La Caisse centrale des associations, fondée à Berlin par la loi du 31 juillet 1895. Rapport présenté au IXe Congrès du crédit populaire et agricole, tenu à Lille le 7 avril 1897","1897","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/f9d38e651e9d45836131550881711585/#about"
"Georges Blondel","Les Transformations de l'Allemagne contemporaine","1907","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/fd268ade54f16a8f0a2aa1471b53b57e/#about"
"Georges Blondel","La Dépopulation et la guerre","1917","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/342eefd11e043fc7050a7ff68038b76f/#about"
"Georges Blondel","La Guerre et le problème de la population. Conférence donnée le 9 mai 1916 dans la Salle de la Société de géographie, à Paris","1916","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/3fe27e6698f0611d745f62bbf02b6bde/#about"
"Georges Blondel","L'Expansion industrielle et commerciale des Etats-Unis","1905","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/52a8ee4767b43ac986d18512b493f721/#about"
"Georges Blondel","La Question des Universités","1893","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/54e9cba9900ed9a0858269dc3a6e7f8c/#about"
"Georges Blondel","L'Organisation scientifique du commerce allemand","1916","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/81c7a66731189bc0291a2478653df2dd/#about"
"Georges Blondel","La Rive gauche du Rhin","1917","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/978b6506ca84a0f61a3409177ebaec9d/#about"
"Georges Blondel","La Triomphe du germanisme","1934","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/aa6dbb978a396aa38107d9b364b9c102/#about"
"Georges Blondel","Où en est la reconstitution de l'Europe ?","1931","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/b7c8749543ea081358863d970eb3f11d/#about"
"Georges Blondel","La Politique protectionniste en Angleterre, un nouveau danger pour la France","1904","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/c1f17e5628f5e1c2a2b729ba63487580/#about"
"Georges Blondel","Conférence faite à Mont-de-Marsan, le 17 octobre 1899, sous le patronage de la Chambre de commerce","1899","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/d09f74085500601706a15cad3ef11778/#about"
"Georges Blondel","En souvenir du maréchal Lyautey","1934","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/dabc985130d002fef4f78d2aa2bc6713/#about"
"Georges Blondel","Une Représentation du mystère de la Passion à Selzach en Suisse, souvenirs et impressions","1898","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/dccbee16c45125371abd42787dc3d9f9/#about"
"Georges Blondel","Congrès des sociétés savantes à Lille. Discours prononcé à la séance de clôture du Congrès, le samedi 14 avril 1928","1928","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/e399c73670f2eb96f7986284ad76fc9f/#about"
"Georges Blondel","Les ennemis de notre progrès économique","1899","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/ebd1013faa25f5a6e5b73c04ca0e1c7d/#about"
"Georges Blondel","Causerie sur l'Allemagne","1893","http://data.bnf.fr/ark:/12148/cb12256082f","http://data.bnf.fr/temp-work/f0c54d8d21260a74793c3f196c2c8503/#about"
"Georges Scelle","L'Indépendance bulgare","1910","http://data.bnf.fr/ark:/12148/cb12305536j","http://data.bnf.fr/temp-work/19b450f41304e253e5da6640b9f34424/#about"
"Georges Scelle","Répétitions écrites de législation industrielle","1940","http://data.bnf.fr/ark:/12148/cb12305536j","http://data.bnf.fr/temp-work/55ed0268a6713afc7e7244e31bb44505/#about"
"Marcel Roubault","La Recherche et l'exploitation des minerais d'uranium en France et dans l'Union française","1952","http://data.bnf.fr/ark:/12148/cb123142867","http://data.bnf.fr/temp-work/6d1f2fd4ad2fd2735f2c605d02fc4fb1/#about"
"Louis Le Fur","Précis de droit international public","1931","http://data.bnf.fr/ark:/12148/cb12306550b","http://data.bnf.fr/temp-work/75c72cf6a874555439af2382d4d37805/#about"
"Georges Scelle","Le Sens international","1942","http://data.bnf.fr/ark:/12148/cb12305536j","http://data.bnf.fr/temp-work/80a76dc0b87e9891695f306a5279bb8a/#about"
"Louis Le Fur","De la Formation catholique par les Retraites","1914","http://data.bnf.fr/ark:/12148/cb12306550b","http://data.bnf.fr/temp-work/a7fa7c1063b77918b68ce6ae53bd52f5/#about"
"Georges Scelle","La réforme constitutionnelle, sa préparation, ses bases","1945","http://data.bnf.fr/ark:/12148/cb12305536j","http://data.bnf.fr/temp-work/ace82f85afa793705a8a0f11958ba9d9/#about"
"Georges Bidault","Le Point, entretiens avec Guy Ribeaud","1968","http://data.bnf.fr/ark:/12148/cb12317811q","http://data.bnf.fr/temp-work/d41acbfba22fdef8ac8dfe5b37f8d175/#about"
"Marcel Roubault","Contribution à l'étude géologique du bord des Pyrénées au nord de la Bellongue (Pyrénées de la Haute-Garonne et de l'Ariège)","1929","http://data.bnf.fr/ark:/12148/cb123142867","http://data.bnf.fr/temp-work/e0f8af180b57e0773fa05c6cb5cc3401/#about"
"Louis Le Fur","Le protectorat de la France sur les catholiques d'Orient, et la reprise de nos relations avec le Saint-Siège","1914","http://data.bnf.fr/ark:/12148/cb12306550b","http://data.bnf.fr/temp-work/e1a902100a8e6afa89ed756e8c38548c/#about"
"Paul Barbarin","La géométrie non euclidienne","1928","http://data.bnf.fr/ark:/12148/cb12149006p","http://data.bnf.fr/temp-work/a0e9e99aed157ca53294dcbb9db221e4/#about"
"Paul Valéry","Daumier","1938","http://data.bnf.fr/ark:/12148/cb119274707","http://data.bnf.fr/temp-work/2084e555d84a95f49fdae56c0a660a48/#about"
"Paul Valéry","Je disais quelquefois à Stéphane Mallarmé","1931","http://data.bnf.fr/ark:/12148/cb119274707","http://data.bnf.fr/temp-work/260d82c4f629b9731b440da2e89f11b9/#about"
"Paul Valéry","Paraboles pour accompagner douze aquarelles de L. Albert-Lasard","1935","http://data.bnf.fr/ark:/12148/cb119274707","http://data.bnf.fr/temp-work/40a336ac8456087be41261751c7f88bf/#about"
"Paul Valéry","Inauguration du monument élevé à la mémoire d'Émile Verhaeren à Paris (jardin de l'église Saint-Séverin), le jeudi 10 novembre 1927","1927","http://data.bnf.fr/ark:/12148/cb119274707","http://data.bnf.fr/temp-work/417802d5b909be5b2e14f7d8038eb958/#about"
"Paul Valéry","État de la vertu, rapport à l'Académie française","1935","http://data.bnf.fr/ark:/12148/cb119274707","http://data.bnf.fr/temp-work/68c92057679cb7c32f2ca6d21071cec9/#about"
"Paul Valéry","2e Congrés international d'esthétique et de science de l'art. Paris. 1937","1937","http://data.bnf.fr/ark:/12148/cb119274707","http://data.bnf.fr/temp-work/878c6f9d3977b081d92408943a9d208e/#about"
"Paul Valéry","Au sujet d'un musée de la littérature","1938","http://data.bnf.fr/ark:/12148/cb119274707","http://data.bnf.fr/temp-work/8cab20434ed74a0caa56483bde0446cd/#about"
"Paul Valéry","Au lecteur","1938","http://data.bnf.fr/ark:/12148/cb119274707","http://data.bnf.fr/temp-work/8e5ca298e9eb728fee1a8f7a904b7966/#about"
"Paul Valéry","Hommage à Paul Dukas","1936","http://data.bnf.fr/ark:/12148/cb119274707","http://data.bnf.fr/temp-work/a07b93c41c3c57979eb12d52b43b9bb6/#about"
"Paul Valéry","Arthur Honegger. Amphion","1931","http://data.bnf.fr/ark:/12148/cb119274707","http://data.bnf.fr/temp-work/a74468e11f15067b955bc4d88c62a2ab/#about"
